Churn,gender,SeniorCitizen,Partner,Dependents,FamilySize,PhoneService,MultipleLines,InternetService,Is_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,MonthlyChargesPerHead,Contract,Is_Contract_Locked
True,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,No,Yes,No,No,No,Electronic check,34,62.65,31.325,Month-to-month,0
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,24,20.1,10.05,One year,1
False,Male,0,Yes,No,2,Yes,No,DSL,1,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),69,53.65,26.825,One year,1
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),3,74.6,37.3,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),61,96.5,48.25,One year,1
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,7,86.5,43.25,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),49,20.45,10.225,One year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),72,92.3,46.15,Two year,1
True,Male,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,1,69.15,34.575,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,DSL,1,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,27,83.85,41.925,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,Yes,Yes,Yes,Yes,Mailed check,59,100.05,50.025,Two year,1
False,Female,0,Yes,No,2,No,No,DSL,1,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),60,37.7,18.85,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,No,Yes,Mailed check,69,92.45,46.225,Two year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,No,Yes,No,No,No,Yes,Credit card (automatic),45,50.25,25.125,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),72,109.75,54.875,Two year,1
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,No,No,No,Electronic check,2,79.2,39.6,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,No,No,Mailed check,37,94.3,47.15,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),72,106.3,53.15,Two year,1
False,Female,1,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),72,25.7,12.85,Two year,1
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,Yes,Yes,Yes,No,Electronic check,50,99.4,49.7,One year,1
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Credit card (automatic),3,74.1,37.05,Month-to-month,0
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,No,Electronic check,57,100.6,50.3,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,No,Credit card (automatic),72,25.75,12.875,Two year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),67,107.05,53.525,One year,1
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),37,19.5,9.75,Month-to-month,0
False,Female,1,Yes,No,2,No,No,DSL,1,No,No,No,No,Yes,Yes,No,Electronic check,13,45.3,22.65,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,72,115.15,57.575,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),63,109.25,54.625,Two year,1
False,Female,0,Yes,No,2,No,No,DSL,1,Yes,No,Yes,No,No,No,No,Mailed check,52,35.45,17.725,One year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),70,79.4,39.7,One year,1
False,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),22,89.75,44.875,Month-to-month,0
False,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,No,Yes,Yes,Bank transfer (automatic),51,93.65,46.825,One year,1
False,Male,0,Yes,No,2,Yes,No,DSL,1,Yes,No,No,Yes,No,No,No,Electronic check,57,55.7,27.85,Month-to-month,0
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,37,92.5,46.25,Month-to-month,0
False,Female,1,Yes,No,2,Yes,No,DSL,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),62,79.95,39.975,Two year,1
False,Male,0,Yes,No,2,No,No,DSL,1,No,No,No,Yes,No,No,Yes,Electronic check,3,29.9,14.95,Month-to-month,0
True,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,Yes,No,Yes,Yes,Yes,No,Mailed check,14,105.95,52.975,One year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),70,105.55,52.775,One year,1
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,40,19.1,9.55,Two year,1
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,No,Electronic check,4,74.95,37.475,Month-to-month,0
True,Male,0,Yes,No,2,No,No,DSL,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,1,50.35,25.175,Month-to-month,0
True,Female,0,Yes,No,2,No,No,DSL,1,Yes,No,Yes,Yes,No,Yes,No,Electronic check,64,47.85,23.925,Two year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,No,Yes,No,Credit card (automatic),57,94.0,47.0,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,No,0,No,No,No,No,No,No,No,Credit card (automatic),72,25.85,12.925,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,No,No,Electronic check,59,93.35,46.675,Month-to-month,0
True,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,Yes,Credit card (automatic),32,80.3,40.15,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),67,88.4,44.2,One year,1
True,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,No,No,Yes,Yes,Electronic check,6,84.2,42.1,Month-to-month,0
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),9,91.75,45.875,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,No,Yes,No,Yes,Yes,No,Credit card (automatic),2,69.0,34.5,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),48,60.6,30.3,One year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,No,No,Yes,No,Yes,No,Mailed check,8,65.5,32.75,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),52,94.6,47.3,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,Credit card (automatic),63,81.15,40.575,One year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,No,No,Yes,No,No,Yes,Mailed check,31,49.2,24.6,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),64,19.45,9.725,Two year,1
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,62,104.3,52.15,One year,1
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,No,No,Yes,Yes,No,Yes,Electronic check,21,86.05,43.025,Month-to-month,0
True,Male,0,Yes,No,2,No,No,DSL,1,No,No,No,No,No,Yes,Yes,Electronic check,3,35.15,17.575,Month-to-month,0
False,Female,0,Yes,No,2,No,No,DSL,1,Yes,No,No,No,No,No,Yes,Electronic check,4,29.05,14.525,Month-to-month,0
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,3,105.9,52.95,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),56,68.45,34.225,One year,1
False,Male,0,Yes,No,2,Yes,Yes,DSL,1,No,Yes,No,Yes,Yes,No,Yes,Electronic check,35,69.0,34.5,One year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,Yes,No,No,No,No,Yes,Mailed check,1,53.55,26.775,Month-to-month,0
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,43,103.0,51.5,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,72,97.85,48.925,Two year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),72,84.05,42.025,Two year,1
True,Female,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,33,103.75,51.875,One year,1
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),53,74.1,37.05,One year,1
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,15,18.8,9.4,One year,1
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Credit card (automatic),3,75.15,37.575,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),71,104.15,52.075,Two year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,No,Yes,Electronic check,42,95.55,47.775,Month-to-month,0
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Credit card (automatic),24,75.4,37.7,Month-to-month,0
True,Female,1,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,27,101.25,50.625,Month-to-month,0
False,Female,0,Yes,No,2,No,No,DSL,1,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),49,56.3,28.15,One year,1
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),61,94.2,47.1,Month-to-month,0
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,Yes,Yes,Yes,No,Bank transfer (automatic),18,99.75,49.875,Month-to-month,0
False,Female,1,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,Yes,Yes,Yes,No,Yes,Electronic check,53,94.0,47.0,One year,1
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,51,98.85,49.425,One year,1
False,Female,0,Yes,No,2,Yes,No,DSL,1,Yes,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),62,72.0,36.0,Two year,1
True,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),30,94.1,47.05,Month-to-month,0
False,Male,0,Yes,No,2,Yes,No,Fiber optic,1,Yes,No,No,No,Yes,Yes,Yes,Electronic check,36,93.6,46.8,Month-to-month,0
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,Electronic check,50,88.05,44.025,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,Fiber optic,1,No,Yes,No,No,No,No,Yes,Electronic check,27,76.1,38.05,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),64,105.4,52.7,Two year,1
False,Male,0,Yes,No,2,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),23,19.3,9.65,One year,1
False,Male,1,Yes,No,2,No,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72,63.1,31.55,Two year,1
True,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,1,74.45,37.225,Month-to-month,0
False,Female,0,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,62,84.95,42.475,Two year,1
False,Male,1,Yes,No,2,Yes,No,Fiber optic,1,No,No,Yes,No,Yes,No,Yes,Credit card (automatic),34,85.2,42.6,Month-to-month,0
False,Female,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,63,103.5,51.75,Month-to-month,0
False,Male,0,Yes,No,2,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,Credit card (automatic),44,84.8,42.4,Month-to-month,0
False,Female,0,Yes,No,2,Yes,No,DSL,1,No,Yes,No,Yes,Yes,No,No,Bank transfer (automatic),68,64.1,32.05,Two year,1
False,Male,1,Yes,No,2,Yes,Yes,DSL,1,Yes,Yes,No,No,No,No,No,Credit card (automatic),55,60.0,30.0,One year,1
True,Male,1,Yes,No,2,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Mailed check,4,74.4,37.2,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,Yes,No,No,No,No,Mailed check,34,56.95,56.95,One year,1
True,Male,0,No,No,1,Yes,No,DSL,1,Yes,Yes,No,No,No,No,Yes,Mailed check,2,53.85,53.85,Month-to-month,0
False,Male,0,No,No,1,No,No,DSL,1,Yes,No,Yes,Yes,No,No,No,Bank transfer (automatic),45,42.3,42.3,One year,1
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,2,70.7,70.7,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,8,99.65,99.65,Month-to-month,0
False,Female,0,No,No,1,No,No,DSL,1,Yes,No,No,No,No,No,No,Mailed check,10,29.75,29.75,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),16,18.95,18.95,Two year,1
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),49,103.7,103.7,Month-to-month,0
False,Male,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,25,105.5,105.5,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,52,20.65,20.65,One year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,Yes,No,No,Yes,Yes,Electronic check,21,90.05,90.05,Month-to-month,0
True,Male,1,No,No,1,No,No,DSL,1,No,No,Yes,No,No,Yes,Yes,Electronic check,1,39.65,39.65,Month-to-month,0
True,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,1,20.15,20.15,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),30,55.3,55.3,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),1,20.2,20.2,Month-to-month,0
False,Male,1,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,No,Bank transfer (automatic),1,45.25,45.25,Month-to-month,0
True,Male,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,5,69.7,69.7,Month-to-month,0
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,No,No,No,Yes,Credit card (automatic),46,74.8,74.8,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,34,106.35,106.35,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),11,97.85,97.85,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),63,79.85,79.85,Two year,1
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,49,84.5,84.5,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,No,Yes,No,No,No,No,No,Mailed check,2,49.25,49.25,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,2,80.65,80.65,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,DSL,1,Yes,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),52,79.75,79.75,Two year,1
False,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,Electronic check,43,90.25,90.25,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),15,99.1,99.1,Month-to-month,0
True,Male,1,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,18,95.45,95.45,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),72,107.5,107.5,Two year,1
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),60,89.9,89.9,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,No,Electronic check,9,94.4,94.4,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,3,75.3,75.3,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,Yes,Yes,Yes,Yes,Yes,No,Mailed check,31,79.2,79.2,Two year,1
False,Male,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,Mailed check,10,79.85,79.85,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,No,No,No,Yes,No,No,No,Mailed check,1,49.05,49.05,Month-to-month,0
False,Female,1,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,56,110.5,110.5,One year,1
False,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,Yes,No,Credit card (automatic),46,55.65,55.65,One year,1
False,Male,1,No,No,1,Yes,No,DSL,1,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,30,74.75,74.75,Month-to-month,0
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),42,103.8,103.8,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),9,99.3,99.3,Month-to-month,0
False,Male,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,Yes,No,No,No,Electronic check,1,74.7,74.7,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),65,111.05,111.05,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),72,100.9,100.9,Two year,1
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,No,No,No,No,Yes,Electronic check,12,78.95,78.95,Month-to-month,0
True,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,5,21.05,21.05,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),52,21.0,21.0,Two year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,1,20.2,20.2,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,No,No,Bank transfer (automatic),38,95.0,95.0,One year,1
False,Male,0,No,No,1,No,No,DSL,1,No,No,No,No,No,No,No,Mailed check,5,24.3,24.3,Month-to-month,0
False,Female,0,No,No,1,No,No,DSL,1,Yes,No,No,No,No,No,No,Mailed check,32,30.15,30.15,One year,1
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,No,Mailed check,43,94.35,94.35,One year,1
False,Female,0,No,No,1,Yes,No,DSL,1,Yes,No,Yes,Yes,No,No,No,Credit card (automatic),52,57.95,57.95,One year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,Yes,No,Yes,No,Yes,Electronic check,43,91.65,91.65,Month-to-month,0
False,Female,0,No,No,1,No,No,DSL,1,Yes,No,No,No,No,No,No,Bank transfer (automatic),36,31.05,31.05,Two year,1
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,41,20.65,20.65,Two year,1
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,6,20.7,20.7,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,3,74.4,74.4,Month-to-month,0
False,Male,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,Yes,Yes,No,Yes,Electronic check,33,88.95,88.95,Two year,1
True,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,No,No,No,Yes,Electronic check,27,78.05,78.05,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,1,19.75,19.75,Month-to-month,0
False,Male,1,No,No,1,No,No,DSL,1,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,71,56.45,56.45,One year,1
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,13,85.95,85.95,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,No,No,No,Yes,No,No,No,Bank transfer (automatic),67,50.55,50.55,Two year,1
True,Male,0,No,No,1,No,No,DSL,1,No,No,No,No,No,Yes,Yes,Electronic check,1,35.45,35.45,Month-to-month,0
True,Male,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,No,Electronic check,2,44.35,44.35,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),43,25.7,25.7,Two year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),23,75.0,75.0,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,DSL,1,Yes,No,No,Yes,No,Yes,No,Electronic check,8,71.15,71.15,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),64,84.3,84.3,One year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,3,19.6,19.6,One year,1
True,Male,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,Yes,Electronic check,1,45.65,45.65,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,No,Mailed check,7,95.0,95.0,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),22,84.15,84.15,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),10,25.7,25.7,Two year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,2,69.7,69.7,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,DSL,1,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),53,73.9,73.9,Two year,1
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Bank transfer (automatic),4,70.9,70.9,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),32,20.55,20.55,One year,1
True,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Mailed check,15,74.45,74.45,Month-to-month,0
True,Female,1,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,No,Bank transfer (automatic),7,76.45,76.45,Month-to-month,0
True,Female,0,No,No,1,No,No,DSL,1,No,Yes,No,No,No,No,No,Bank transfer (automatic),1,29.95,29.95,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,No,Mailed check,1,45.3,45.3,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,Yes,No,Bank transfer (automatic),8,84.5,84.5,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,Yes,No,No,No,Yes,Electronic check,13,79.25,79.25,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,No,Yes,No,No,No,No,Yes,Mailed check,20,51.8,51.8,Month-to-month,0
False,Male,0,No,No,1,No,No,DSL,1,No,No,No,Yes,No,No,No,Electronic check,3,30.4,30.4,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Electronic check,13,19.65,19.65,One year,1
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,59,111.35,111.35,Month-to-month,0
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),14,80.05,80.05,Month-to-month,0
False,Male,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Credit card (automatic),44,68.85,68.85,Month-to-month,0
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),33,79.95,79.95,One year,1
True,Male,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,No,Electronic check,1,79.9,79.9,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,19,106.6,106.6,Month-to-month,0
